,p1,p2,p3,p4,p5,p6,p7,best_model
73,0.5261039342650318,0.11937381969019212,0.9997214352787841,1.0,0.7832170068953218,0.42927947773541625,2.301711721013694,lr_series
74,0.5256756543149343,0.04464315611363669,0.9996995251462201,1.0,0.7834934272045767,0.42997325837682443,2.3020248313213143,lr_series
75,0.5258825255474037,0.02054240627902299,0.9996947611671755,1.0,0.7833599121897076,0.42673104612483787,2.3013915073691464,lr_series
76,0.525887348618563,0.11152776385508283,0.999722081071141,1.0,0.7833567992883627,0.4295568970065798,2.301788773532506,lr_series
77,0.5262719728364913,0.1259965276263668,0.9996730909080198,1.0,0.783108543311827,0.4295105958693793,2.302384263165383,lr_series
78,0.5258520646753229,0.019209855826141913,0.9997143277456073,1.0,0.7833795721246308,0.4260287243968689,2.301461829009995,lr_series
79,0.526617242791424,0.06382421913896554,0.9997307956353744,1.0,0.782885668099396,0.42927102665502564,2.3023858641261516,lr_series
80,0.5260936422317412,0.02242780269941112,0.9997353862997284,1.0,0.783223649927888,0.4299488497847869,2.302344260498289,lr_series
81,0.5260428509707094,0.04567716436482984,0.9997267570837464,1.0,0.7832564330901398,0.4278725246907475,2.301261842295369,lr_series
82,0.525567167437304,0.0006017771319270515,0.9997132855150661,1.0,0.7835634419922348,0.4285213851157019,2.3020640495208347,lr_series
83,0.5266425822501933,0.0326035646122675,0.9997405791834459,1.0,0.7828693104662251,0.4289105472878182,2.3020232925636903,lr_series
84,0.5256600969567646,0.03374178836127742,0.9997182528223741,1.0,0.7835034676635038,0.42808297382987515,2.3018694084568705,lr_series
85,0.5254597942884978,0.07144645787226096,0.9997418133759115,1.0,0.7836327360959784,0.4319058422246052,2.301704360545553,lr_series
86,0.5265230195658709,0.013454887119479833,0.9997106295401672,1.0,0.782946492047823,0.42893369634968587,2.3015884130118436,lr_series
87,0.5261082118786476,0.04986396631751832,0.9997072268271833,1.0,0.783214245888042,0.4292882356570285,2.3020657165350134,lr_series
88,0.5259919074626165,0.021993915112998582,0.9996972271094836,1.0,0.783289314097123,0.42764283337180736,2.3022642231384793,lr_series
89,0.5251891861710282,0.02129227490251029,0.9996879539883228,1.0,0.7838073667074363,0.43137591024787597,2.3020656504816035,lr_series
90,0.5264207567665742,0.11729565113080105,0.999732331228449,1.0,0.7830125041614853,0.4299983952138571,2.3021817342969184,lr_series
91,0.5255719595201032,0.00903953805024138,0.9996663952708412,1.0,0.7835603493396777,0.4309113192877284,2.3019400192545563,lr_series
92,0.5260097512346282,0.11894341325307853,0.9996937064389627,1.0,0.7832777970509454,0.42757784323835485,2.3016514648566377,lr_series
93,0.5251013389535062,0.011835178796150411,0.9996988755797062,1.0,0.7838640542392533,0.42847570233436616,2.3020656504816035,lr_series
94,0.5256882994210141,0.030146628686647445,0.9997322487965702,1.0,0.7834852662351416,0.42859225649395444,2.3020625107632102,lr_series
95,0.5259608951361987,0.017705375897760393,0.9997116502685287,1.0,0.7833093305031958,0.4303420405581573,2.3020649622449625,lr_series
96,0.5252383927462155,0.16147794197900744,0.999712442229078,1.0,0.7837756132995617,0.4305099598609452,2.3022258214321547,lr_series
97,0.5253385135095937,0.11020680419001909,0.9996880277480427,1.0,0.7837110033067034,0.4292615569915965,2.3012660990163907,lr_series
98,0.5266058663879201,0.04303550016615065,0.9997346158741817,1.0,0.7828930119887733,0.4318620602370894,2.301097935194617,lr_series
99,0.5264822107231407,0.10836320639865497,0.999698392765805,1.0,0.782972834947906,0.42809060084653605,2.301476260789441,lr_series
100,0.5238518868052159,0.06813902171643978,0.9988597880287376,1.0,0.7846701815773136,0.42617206992438206,2.3015843205186495,lr_series
101,0.5267026816681057,0.03994032568155254,0.9989501375336828,1.0,0.7828305134767958,0.4280705596862081,2.301573633906752,lr_series
102,0.5260509305441398,0.12611624416391654,0.9987734088776602,1.0,0.7832512181667167,0.4273312120486646,2.298924367040403,lr_series
103,0.5271767143375894,0.11308251128043809,0.9988833609622747,1.0,0.7825244828674603,0.4279375262716078,2.300962642270155,lr_series
104,0.5240693844965811,0.03552808367749268,0.9989694917915086,1.0,0.7845298743822451,0.42437480877156686,2.3007607314101364,lr_series
105,0.5275383482168646,0.0415123006328078,0.9987960813144385,1.0,0.7822909916649509,0.42894098456258944,2.3001260103399037,lr_series
106,0.5259601979532412,0.09892035674969804,0.9988242115635358,1.0,0.7833097804868883,0.42538111370380416,2.2987831941101526,lr_series
107,0.5266076851030895,0.04088982054748635,0.9987953663197924,1.0,0.7828918379422422,0.42713617746813326,2.300982612038938,lr_series
108,0.52632244293163,0.031783731560186615,0.998649465840379,1.0,0.7830759655651709,0.42647124052387503,2.2995671109435545,lr_series
109,0.5281176486698267,0.12261166628263205,0.9989009181086163,1.0,0.7819169196428987,0.42410897498859607,2.3012828559147027,lr_series
110,0.527633930845391,0.03401126770522923,0.9989178698593809,1.0,0.7822292746749298,0.425334151244402,2.298730422813237,lr_series
111,0.524915121136908,0.01451445619397198,0.998904372137658,1.0,0.7839842157571453,0.4294828592514055,2.300279702434271,lr_series
112,0.5268751623343839,0.020554766125351072,0.9990263394949355,1.0,0.782719165901589,0.42608283199272157,2.300351880270202,lr_series
113,0.5276966348228442,0.15473241002696259,0.9987659469978112,1.0,0.7821887864014652,0.4316725502397554,2.302146538362396,lr_series
114,0.5248851621735022,0.02678384125547563,0.9988588504118905,1.0,0.7840035469571698,0.429229531362192,2.3019472774688787,lr_series
115,0.5256712491098232,0.05464536343353638,0.9989277023545592,1.0,0.7834962702543647,0.42775922319277837,2.30190233981266,lr_series
116,0.525366362267799,0.06077151445962367,0.9988642860754117,1.0,0.7836930316335522,0.4215966094555469,2.300243172980805,lr_series
117,0.5277790695188926,0.043386532672175626,0.9988630555500324,1.0,0.7821355569614501,0.42823891444439066,2.3012933020796895,lr_series
118,0.5268406292004881,0.09381334482901942,0.9987681682365316,1.0,0.7827414596854976,0.42567404335379355,2.2973990771410895,lr_series
119,0.5252650168972407,0.2316236178499064,0.9989336048149583,1.0,0.7837584323482383,0.4313237045708943,2.3012656894876007,lr_series
120,0.5266379367344923,0.09248251311685454,0.998914453397207,1.0,0.7828723093399879,0.4279130003872791,2.3010283742134043,lr_series
121,0.5275650450224189,0.14019727119087885,0.9988542950600036,1.0,0.78227375388205,0.4305799339705032,2.3011414168806974,lr_series
122,0.5262269002359975,0.04822416004181443,0.9988728732723782,1.0,0.7831376367007907,0.42855978097771397,2.300607045788067,lr_series
123,0.5274865756243957,0.059689657278990095,0.9988520474067906,1.0,0.7823244202387459,0.4240145438938995,2.299227306711453,lr_series
124,0.5244832903301682,0.12618355228031128,0.9987912315288077,1.0,0.7842628426181157,0.4246636473804801,2.2989740727444508,lr_series
125,0.5265029698614808,0.012700204448128333,0.9988908191506144,1.0,0.7829594345548108,0.4286367693692704,2.301155485551612,lr_series
126,0.5254898251278322,0.09342719098940334,0.9988845828680271,1.0,0.7836133556499703,0.4307432723956832,2.3002205481822458,lr_series
127,0.5260277071238536,0.0079894020996941,0.9989509912975494,1.0,0.7832662075875756,0.4288448449522697,2.301069447462868,lr_series
128,0.5261223378602182,0.020450707750378567,0.998791014675581,1.0,0.783205128180817,0.4271522994388672,2.2996548413445463,lr_series
129,0.5260271139769678,0.12528157544596424,0.9989163981409999,1.0,0.7832665904296123,0.4241373807996951,2.297626865001971,lr_series
130,0.5255883547378453,0.07475341161782713,0.9988196318654639,1.0,0.7835497683769957,0.42729727061583883,2.301664615009673,lr_series
131,0.5251600717523075,0.007281416380249513,0.9988588733170042,1.0,0.7838261542919949,0.4270049467820707,2.299683974005843,lr_series
132,0.5270881904624677,0.06134519979053586,0.9988399353614152,1.0,0.7825816356991906,0.4283258481959224,2.3017372919013424,lr_series
133,0.5250875032556208,0.008308410465164062,0.9988904594964814,1.0,0.7838729822543365,0.4246121194636538,2.3002234530486616,lr_series
134,0.5249122510340246,0.05022450467182688,0.9988040597861423,1.0,0.7839860677146657,0.426642468688958,2.300656427068326,lr_series
135,0.5248781391348427,0.048641793373691226,0.99888093990917,1.0,0.7840080785930894,0.4255002993313111,2.301711721013694,lr_series
136,0.5249224968944348,0.020572914502095634,0.9988894915159813,1.0,0.7839794564825489,0.42209484662491714,2.2964007291706063,lr_series
137,0.5258405227236426,0.1545688459734147,0.9990209382028934,1.0,0.7833870214454671,0.4220956664875812,2.2998482422009676,lr_series
138,0.5259081784093921,0.024331496813361282,0.9987208108860777,1.0,0.7833433553036617,0.42791456515185017,2.300018351744772,lr_series
139,0.5262205539364768,0.010384548211491392,0.998971995964269,1.0,0.7831417330733779,0.4281997612281001,2.3013858139151835,lr_series
140,0.5264696745521732,0.015244047512058129,0.9989670117297476,1.0,0.782980927235532,0.42614856404597,2.3000131366871193,lr_series
141,0.5268122225456576,0.015295951060341435,0.9989279820139001,1.0,0.7827597982142933,0.43068348394546974,2.3018647886273174,lr_series
142,0.5255869650431387,0.04061282748104641,0.9988100460571546,1.0,0.7835506652443771,0.4287505851199238,2.3015068368944096,lr_series
143,0.5252844139891681,0.068358179210116,0.9986921194307142,1.0,0.7837459150490602,0.4256685403466384,2.3009560982952095,lr_series
144,0.5262696534005722,0.051593893128797676,0.9989015502755906,1.0,0.7831100404656134,0.42743928085427335,2.2995587564536004,lr_series
145,0.5271839760408386,0.06360055782627022,0.9987796236979591,1.0,0.7825197945072698,0.42381607858043363,2.299634707386248,lr_series
146,0.52599020238849,0.04178088110286155,0.9988602938555031,1.0,0.78329041461381,0.4301517376703861,2.301202154936929,lr_series
147,0.5264113157500679,0.11171478050417336,0.9988305362158475,1.0,0.7830185983886466,0.42815170353702237,2.3019815606792737,lr_series
148,0.5267703846992364,0.09867281823930286,0.9987828800108005,1.0,0.7827868073025657,0.43142780640700795,2.300601111887194,lr_series
149,0.5262786600063954,0.008918841570772175,0.9989406522773849,1.0,0.7831042268601391,0.4228496010685726,2.297916568313384,lr_series
150,0.5268898003153342,0.03426223165213555,0.9989129871255228,1.0,0.7827097159055819,0.42668029795478407,2.300530788434333,lr_series
151,0.5254983655059727,0.0027517205064544236,0.9987747796395214,1.0,0.7836078440772686,0.42389986968122356,2.3001261518226856,lr_series
152,0.5268525488826987,0.09883331887375764,0.9987411296997856,1.0,0.7827337646389486,0.42570129594215106,2.300654760054148,lr_series
153,0.5280080245687193,0.2149563919670636,0.9988922956723204,1.0,0.7819877113172566,0.42918833036381954,2.300780626416485,lr_series
154,0.5256593681654546,0.008024195700301053,0.9987845955772134,1.0,0.7835039380122574,0.42947086489105396,2.302102513430304,lr_series
155,0.5265365615377832,0.035272825805751716,0.9988722440037006,1.0,0.7829377503826327,0.43023261526365925,2.2997054342836507,lr_series
156,0.5268633850745439,0.04276921291162386,0.9988603436463352,1.0,0.7827267690467025,0.42822938577373065,2.3003594636126348,lr_series
157,0.52695569094451,0.05885735372037295,0.9988904596499023,1.0,0.7826671777708337,0.4257857407711942,2.2997650213909413,lr_series
158,0.5266881605151391,0.16642950604552442,0.9988165349016741,1.0,0.782839887614525,0.42871864407766863,2.3021881419902583,lr_series
159,0.5258923542576263,0.09074529312950658,0.9988738771553929,1.0,0.7833535685502113,0.42903876085323883,2.301461829009995,lr_series
160,0.5232933551143624,0.04019371562892329,0.9989279807649869,1.0,0.7850304518235393,0.42684860683746645,2.3014218849893653,lr_series
161,0.5264391946702752,0.17900946649561322,0.9988945098488015,1.0,0.7830006023534184,0.4257108114666431,2.300912260266136,lr_series
162,0.5270994643368133,0.06386908803997324,0.9987996582194218,1.0,0.7825743571238525,0.42485193001893073,2.3006358846506623,lr_series
163,0.5256662905824296,0.01315654668622358,0.9987505895058982,1.0,0.7834994704057942,0.4177998331201095,2.296709594189208,lr_series
164,0.5266196505771191,0.05291676576423591,0.9989891455783028,1.0,0.7828841137819685,0.42771705897082113,2.300476363921145,lr_series
165,0.5251190730300251,0.1204541911085347,0.9989812592058345,1.0,0.7838526105991382,0.42871050995597043,2.2991580468180333,lr_series
166,0.5268063435214688,0.015613927480231682,0.9988139345244316,1.0,0.7827635935289959,0.4260584258888324,2.30155690641131,lr_series
167,0.5252495878396494,0.14353723673480825,0.9989188899809659,1.0,0.7837683889575123,0.43024693165878686,2.301424277824653,lr_series
168,0.5256414189484607,0.038117982344733015,0.9988516657331432,1.0,0.7835155220852593,0.42970982896777604,2.3000088593724772,lr_series
169,0.5281483746977846,0.054523576687549605,0.9988122450968867,1.0,0.7818970774379009,0.42914554935048177,2.3001288942913947,lr_series
170,0.525549020301471,0.020336338834317003,0.9988938325904889,1.0,0.7835751535222621,0.42932380739313236,2.300892671760153,lr_series
171,0.5251429565524975,0.04023597556614238,0.998757934649699,1.0,0.7838371986941498,0.4319059895901638,2.3017043605455525,lr_series
172,0.5265059726049406,0.16381094430400883,0.9987765676694718,1.0,0.7829574962247228,0.42350686911791685,2.299890603983436,lr_series
173,0.5279105976676053,0.035674439306221856,0.9989002678992714,1.0,0.7820506248588911,0.4293902970565449,2.3005138621845833,lr_series
174,0.5248288684088935,0.0918929762875883,0.9988868654574605,1.0,0.7840398704389115,0.4287886130169275,2.30158667576947,lr_series
175,0.5281621086861878,0.11667575778208286,0.9988188385404527,1.0,0.7818882082772872,0.4267072060157852,2.300126151822686,lr_series
176,0.5264019538110553,0.10911002920992702,0.9988662822241391,1.0,0.7830246415566048,0.42644985849648415,2.3015380310078246,lr_series
177,0.5248859626449374,0.04083329948922137,0.9988402103565005,1.0,0.7840030304501477,0.42759686674254244,2.301073183613069,lr_series
178,0.5261475400532775,0.011219978349353609,0.9988066866484268,1.0,0.7831888611796727,0.4290742503723037,2.3014603488988348,lr_series
179,0.5262651871841799,0.053947028462989655,0.998940098142544,1.0,0.7831129233247682,0.4271942738207758,2.3016674975968523,lr_series
180,0.5259901723356483,0.05735971050664995,0.9989040144299243,1.0,0.783290434011,0.42672511279728415,2.298891191328343,lr_series
181,0.5259266379053679,0.015611316776389224,0.9987327099357621,1.0,0.7833314410977091,0.42937554684683293,2.301125952939099,lr_series
182,0.5252027815851174,0.02958397039454109,0.9989028639227768,1.0,0.7837985935150572,0.42236190231510135,2.2976929402998207,lr_series
183,0.5267966141731595,0.046979596288305794,0.9988190146034417,1.0,0.7827698744806991,0.42792846985899835,2.3007135084658685,lr_series
184,0.5270555801749592,0.052739831647677704,0.9988335343540119,1.0,0.782602689255334,0.4258682805820475,2.300943937085429,lr_series
185,0.5257375914127879,0.03293107499761024,0.9989452111715204,1.0,0.7834534536422659,0.4245438409077394,2.301377567422227,lr_series
186,0.5263610870134592,0.06145633348841982,0.998796747977765,1.0,0.7830510210667285,0.43060146507501057,2.3018597834099963,lr_series
187,0.5257865819634358,0.043414119602166124,0.9989930898722689,1.0,0.7834218352012153,0.4239495063138895,2.299843236983646,lr_series
188,0.5253385866132593,0.004545511160683487,0.9988423494846941,1.0,0.7837109561307941,0.4283099050074772,2.302147322829969,lr_series
189,0.5259187278658267,0.005619186405482139,0.9989846623151974,1.0,0.7833365464357072,0.42936836092555575,2.300445628916955,lr_series
190,0.5257758304202218,0.014484007095043832,0.9987277800984912,1.0,0.7834287742677112,0.4251023944573512,2.2997048621452367,lr_series
191,0.5276443752759415,0.01285427762473006,0.9988057784272376,1.0,0.7822225306966498,0.4219192374077339,2.2993277917894517,lr_series
192,0.5259271137489231,0.05412865200621366,0.9988562919844886,1.0,0.7833311339760124,0.425893425749792,2.3003882896039998,lr_series
193,0.525398398049336,0.03469478528815157,0.9989411983252534,1.0,0.783672357784727,0.42682855501708067,2.3017289359215876,lr_series
194,0.5284232094376534,0.02840474209058572,0.9988680123855693,1.0,0.7817195885619904,0.4282141986430535,2.3012910375009565,lr_series
195,0.5289675220475267,0.044861263381404066,0.9989063120375181,1.0,0.7813680357867092,0.42815469584827737,2.3007249174671687,lr_series
196,0.5262959583693849,0.027850427273001306,0.998816627987237,1.0,0.783093061034463,0.42776582702647853,2.3003563238942424,lr_series
197,0.5264963606285962,0.15956237924155306,0.9988474610020799,1.0,0.7829637009397733,0.43140111092415206,2.301699026476623,lr_series
198,0.5247393411113694,0.07593563869783103,0.9988675065852826,1.0,0.7840976367235707,0.4287285968027134,2.3003642179300927,lr_series
199,0.5269917794830028,0.020941005454681114,0.9990178269652824,1.0,0.7826438791842697,0.4282057712554948,2.301984828654221,lr_series
200,0.5261428274343569,0.0030282009692914557,0.997334309943719,1.0,0.783191902993351,0.42379801856017035,2.3002391565211666,lr_series
201,0.5268902165601725,0.050106346043226696,0.9975513699510408,1.0,0.7827094471855018,0.4252474763727098,2.2989836199668656,lr_series
202,0.5243706551441875,0.09135985319362512,0.9975754435255185,1.0,0.7843355121921989,0.4284579441220067,2.2955018768733995,lr_series
203,0.5253528856180395,0.0073430524970723565,0.9976027864609651,1.0,0.7837017285524407,0.4246480684412462,2.2952830187318836,lr_series
204,0.528157969512654,0.13597702784426316,0.997461530021426,1.0,0.7818908812835799,0.42153908535832746,2.2949145666079174,lr_series
205,0.5269384925527528,0.017477064937622373,0.9973452609981447,1.0,0.7826782808963386,0.42567962742903165,2.2981393814151603,lr_series
206,0.5271367298403163,0.03304264379545391,0.9973696001890855,1.0,0.7825502978347907,0.42168010521386495,2.297714973582455,lr_series
207,0.5272561438383702,0.08276557955264516,0.9973414105881379,1.0,0.7824732004877359,0.42379151903319007,2.2985029585558,lr_series
208,0.5272833967536514,0.20799433619070024,0.9977334166529972,1.0,0.7824556048499808,0.4259632895652647,2.3006851394863794,lr_series
209,0.5249567558670579,0.06947790738335419,0.997700116391422,1.0,0.783957350449885,0.42324344839650224,2.297677874117217,lr_series
210,0.5279363732492285,0.04450203683939815,0.9973601823696586,1.0,0.7820339803899271,0.424862188952013,2.2990732071820132,lr_series
211,0.5283148342986628,0.015972719721425933,0.9971608870453604,1.0,0.7817895788663486,0.42637751935679347,2.3011019366160146,lr_series
212,0.526111426319905,0.05467263973558637,0.9975060713719723,1.0,0.7832121711087596,0.4110857941295144,2.280007584227469,lr_series
213,0.5255949200554654,0.025156550388811608,0.9971299350417329,1.0,0.7835455313131475,0.42259979483018056,2.2950399891463076,lr_series
214,0.5290405441403573,0.007135621927432403,0.997412977004141,1.0,0.7813208698655667,0.41834061088209684,2.29388982837467,lr_series
215,0.5255967419194568,0.12061176207180985,0.9973137300990905,1.0,0.7835443555341883,0.4220293263497678,2.296855163803015,lr_series
216,0.5249816799334681,0.07110875710444708,0.9977108283805504,1.0,0.7839412677596325,0.428166075101245,2.2999499211961028,lr_series
